customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1305-XXXXX,Male,0,No,Yes,36,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.0,2308.55,No
5644-CCCCC,Female,1,Yes,Yes,14,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.87,365.94,No
4548-OOOOO,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,112.55,8097.43,No
8723-PPPPP,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,26.33,697.37,No
3794-HHHHH,Male,0,Yes,Yes,37,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,34.24,1247.91,No
7730-TTTTT,Male,0,No,No,71,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,105.45,7486.12,No
3338-ZZZZZ,Male,0,No,No,25,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),73.67,1834.61,No
3979-TTTTT,Male,0,Yes,Yes,67,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.69,3600.53,No
9369-IIIII,Female,0,No,No,4,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,111.81,446.73,Yes
3747-XXXXX,Male,0,Yes,Yes,16,No,Yes,No,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,114.78,1846.93,No
6614-OOOOO,Female,0,No,No,19,Yes,No phone service,No,No,No,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),51.49,997.57,No
2127-HHHHH,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,One year,No,Credit card (automatic),105.53,3071.85,No
7196-MMMMM,Male,0,No,No,51,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.44,4408.74,No
3166-DDDDD,Male,0,Yes,Yes,18,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),45.84,831.85,No
1271-GGGGG,Female,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),112.86,6559.01,No
9564-QQQQQ,Male,0,No,Yes,44,Yes,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,24.59,1076.93,No
7877-EEEEE,Female,1,Yes,No,16,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),50.2,812.15,No
2577-FFFFF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.07,3787.61,Yes
8796-TTTTT,Female,0,No,No,2,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,87.66,176.14,Yes
1639-ZZZZZ,Female,0,Yes,No,56,No,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,22.11,1242.85,No
9706-QQQQQ,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,107.67,3035.22,Yes
2925-CCCCC,Female,0,No,Yes,65,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,84.49,5485.6,Yes
8901-VVVVV,Female,0,No,Yes,5,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),45.89,226.76,No
3135-TTTTT,Female,0,Yes,No,22,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),84.41,1862.58,Yes
9835-AAAAA,Female,1,No,No,13,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,72.21,929.87,Yes
8069-QQQQQ,Male,0,No,Yes,65,No,Yes,No,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),52.05,3382.51,No
7892-LLLLL,Male,0,Yes,No,16,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.12,325.73,No
1711-WWWWW,Male,0,Yes,Yes,64,No,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,No,Mailed check,73.64,4694.03,No
9680-NNNNN,Male,0,Yes,No,32,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),26.51,850.72,Yes
4759-ZZZZZ,Male,0,Yes,No,51,Yes,No,No,Yes,No,No,Yes,No internet service,No,One year,No,Mailed check,99.67,5069.84,No
8899-ZZZZZ,Female,0,No,Yes,58,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),27.15,1565.48,No
7246-LLLLL,Female,1,Yes,Yes,46,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),61.34,2831.88,Yes
2600-NNNNN,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,61.92,3221.54,No
3193-IIIII,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,74.15,4671.08,No
8817-YYYYY,Female,0,Yes,Yes,60,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,22.22,1329.48,Yes
4809-CCCCC,Female,1,No,No,65,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),38.74,2533.49,Yes
5641-TTTTT,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),38.3,2128.88,No
9908-NNNNN,Male,0,No,No,57,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,78.45,4477.72,No
5223-GGGGG,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),44.75,3150.92,No
1089-WWWWW,Male,0,No,No,26,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Two year,No,Credit card (automatic),32.74,850.89,No
1116-SSSSS,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),20.09,230.51,Yes
9561-DDDDD,Female,0,Yes,No,71,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Mailed check,102.72,7288.63,No
9515-AAAAA,Female,0,No,No,46,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,115.89,5335.75,No
7144-UUUUU,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,88.93,4180.77,No
4365-WWWWW,Male,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),59.73,2256.04,No
6175-NNNNN,Female,0,No,No,21,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,30.51,633.79,No
6935-DDDDD,Female,0,No,No,14,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),66.0,935.48,No
3535-NNNNN,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Electronic check,64.21,144.31,No
5155-IIIII,Male,0,No,No,72,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.45,4366.05,No
9783-NNNNN,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,56.27,3925.39,No
6990-TTTTT,Male,0,No,Yes,33,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),68.17,2246.09,No
5514-VVVVV,Male,1,No,No,6,Yes,No phone service,No,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,25.6,146.32,No
7511-YYYYY,Male,1,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,22.1,824.37,No
4337-NNNNN,Male,0,No,No,14,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),24.68,342.58,No
8904-FFFFF,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),38.35,1408.81,Yes
7065-RRRRR,Male,0,No,Yes,8,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.2,384.39,Yes
8925-IIIII,Male,0,Yes,No,13,No,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,35.28,452.86,No
6024-SSSSS,Female,0,Yes,Yes,40,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,43.57,1752.91,No
6641-YYYYY,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,36.93,2135.84,Yes
7522-XXXXX,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,33.4,609.07,No
3262-VVVVV,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),47.69,2715.09,No
2951-XXXXX,Male,0,No,Yes,38,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.2,2201.2,Yes
4764-OOOOO,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,No,Credit card (automatic),93.05,2989.12,Yes
3650-DDDDD,Male,0,Yes,Yes,66,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),114.28,7535.41,No
4513-QQQQQ,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.61,2766.35,Yes
7562-ZZZZZ,Female,1,No,No,58,Yes,No phone service,No,No,No,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),66.08,3819.65,No
6544-ZZZZZ,Male,1,Yes,No,33,Yes,Yes,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.62,2118.68,No
1852-FFFFF,Female,0,Yes,Yes,66,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),30.88,2053.46,No
7375-UUUUU,Female,0,Yes,No,30,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,115.91,3478.7,Yes
1086-ZZZZZ,Female,0,Yes,No,34,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Two year,No,Credit card (automatic),94.64,3216.7,No
2492-EEEEE,Female,0,No,Yes,69,Yes,No phone service,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Electronic check,103.43,7132.44,No
8727-TTTTT,Male,0,Yes,Yes,48,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,41.78,1997.66,No
8133-CCCCC,Female,0,No,Yes,40,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),58.56,2348.23,Yes
2049-IIIII,Male,0,No,Yes,51,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),28.57,1471.27,No
4633-LLLLL,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Credit card (automatic),112.8,1474.58,No
2311-TTTTT,Female,0,No,Yes,31,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),46.98,1462.49,No
1618-XXXXX,Male,0,Yes,No,39,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),78.15,3044.71,No
7296-MMMMM,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,33.55,2120.0,No
9536-JJJJJ,Male,0,No,No,48,No,No phone service,No,Yes,No,No,No,Yes,No,One year,No,Mailed check,98.93,4768.13,No
1941-YYYYY,Female,1,Yes,No,48,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No,One year,No,Mailed check,36.98,1772.38,No
3871-UUUUU,Female,0,No,Yes,61,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,99.59,6078.58,No
9099-OOOOO,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.63,717.16,No
1175-GGGGG,Male,1,Yes,Yes,56,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),76.31,4292.86,No
9489-JJJJJ,Male,1,No,No,18,Yes,No,No,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),45.36,817.88,No
4190-BBBBB,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,106.97,2896.67,No
9364-QQQQQ,Female,1,Yes,Yes,28,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.62,2646.82,No
4795-TTTTT,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,53.85,2803.44,No
3776-VVVVV,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,77.08,1230.85,No
1590-LLLLL,Male,0,No,No,58,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),31.21,1821.93,No
4919-UUUUU,Male,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,34.38,326.18,No
1004-FFFFF,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,71.88,1856.82,No
2422-IIIII,Male,0,No,No,28,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,82.63,2312.59,No
7544-LLLLL,Female,0,No,No,36,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No,One year,No,Mailed check,74.27,2668.31,No
7474-MMMMM,Male,0,No,Yes,9,No,No phone service,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,74.47,667.04,Yes
4281-QQQQQ,Male,0,No,Yes,47,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),92.85,4361.53,No
1251-XXXXX,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),108.94,5547.26,No
2124-CCCCC,Male,0,No,Yes,57,Yes,No,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.2,3263.19,No
5661-XXXXX,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,72.21,2299.07,Yes
6703-LLLLL,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,108.0,7244.83,Yes
5530-HHHHH,Male,1,No,Yes,57,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,64.91,3702.81,No
4187-OOOOO,Female,0,No,Yes,54,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,62.99,3390.85,No
7618-SSSSS,Female,0,Yes,No,16,Yes,Yes,No,Yes,No,Yes,No internet service,No,Yes,One year,No,Electronic check,95.28,1513.34,No
1076-IIIII,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),106.42,6605.86,No
3867-NNNNN,Female,0,Yes,Yes,56,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,92.39,5166.8,No
9294-DDDDD,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Credit card (automatic),28.31,666.6,No
2185-QQQQQ,Female,0,No,No,17,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),64.96,1083.09,Yes
5821-KKKKK,Female,0,No,Yes,38,No,No,DSL,No internet service,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),39.55,1492.38,No
2917-ZZZZZ,Female,0,No,Yes,72,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,50.14,3606.24,No
9409-IIIII,Male,1,Yes,Yes,30,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,65.36,1960.49,No
9813-ZZZZZ,Male,0,Yes,No,58,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),40.51,2356.21,No
5098-WWWWW,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,70.1,1540.18,No
8254-MMMMM,Male,1,Yes,Yes,17,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),82.9,1406.09,No
8923-YYYYY,Female,0,No,No,15,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,106.18,1585.97,No
4985-YYYYY,Female,0,No,No,48,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),39.5,1888.09,Yes
6565-YYYYY,Male,0,Yes,No,32,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Mailed check,49.46,1575.59,No
8517-VVVVV,Female,0,Yes,Yes,40,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.03,2360.42,No
8548-SSSSS,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,40.82,2308.28,No
1448-PPPPP,Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),51.62,2999.33,No
2904-IIIII,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,107.03,1713.17,No
2106-MMMMM,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),32.18,899.87,Yes
4610-VVVVV,Female,0,No,No,1,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,62.85,74.23,No
4767-ZZZZZ,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),49.5,2035.45,No
6172-NNNNN,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,No,Credit card (automatic),26.01,1249.76,No
6785-QQQQQ,Male,1,Yes,No,31,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.91,871.75,No
9776-AAAAA,Female,0,No,No,36,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,97.13,3490.45,No
5314-HHHHH,Male,0,No,Yes,33,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,103.91,3434.96,Yes
5706-CCCCC,Male,0,No,No,33,Yes,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,92.76,3069.29,No
7536-VVVVV,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),72.44,1641.65,No
6603-CCCCC,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,5771.7,Yes
